#META: VIDEO=Videos\MVI_1635.mp4, ROI=(659, 0, 130, 749), TIMESTAMP=20260113_182711
#OUTLIERS:
trajectory_id,point_index,frame_num,x,y
40,7,27718,716,173
40,8,27719,717,193
40,9,27720,716,211
40,10,27721,718,233
40,11,27722,718,254
40,12,27723,718,275
40,13,27724,720,297
40,14,27725,718,320
40,15,27726,719,343
40,16,27727,720,366
40,17,27728,720,388
40,18,27729,719,412
40,19,27730,721,437
40,20,27731,721,462
40,21,27732,722,487
40,22,27733,723,512
40,23,27734,722,537
40,24,27735,722,564
40,25,27736,723,591
40,26,27737,723,618
40,27,27738,723,645
40,28,27739,725,672
40,29,27740,725,699
41,0,28158,711,21
41,1,28159,711,36
41,2,28160,712,52
41,3,28161,709,64
41,4,28162,711,85
41,5,28163,712,100
41,6,28164,711,119
41,7,28165,712,137
41,8,28166,712,156
41,9,28167,713,175
41,10,28168,714,195
41,11,28169,712,215
41,12,28170,713,237
41,13,28171,713,258
41,14,28172,713,278
41,15,28173,713,301
41,16,28174,712,325
41,17,28175,712,347
41,18,28176,713,370
41,19,28177,714,393
41,20,28178,713,419
41,21,28179,714,442
41,22,28180,715,467
41,23,28181,716,493
41,24,28182,717,519
41,25,28183,717,544
41,26,28184,718,571
41,27,28185,718,597
41,28,28186,719,624
41,29,28187,719,655
41,30,28188,721,679
41,31,28189,721,708
42,0,28549,712,22
42,1,28550,712,38
42,2,28551,713,54
42,3,28552,713,69
42,4,28553,711,86
42,5,28554,712,103
42,6,28555,713,121
42,7,28556,712,138
42,8,28557,713,159
42,9,28558,716,179
42,10,28559,714,198
42,11,28560,711,219
42,12,28561,714,239
42,13,28562,714,261
42,14,28563,714,283
42,15,28564,714,306
42,16,28565,713,329
42,17,28566,714,351
42,18,28567,714,375
42,19,28568,714,399
42,20,28569,714,424
42,21,28570,714,449
42,22,28571,715,473
42,23,28572,716,499
42,24,28573,716,525
42,25,28574,717,551
42,26,28575,716,578
42,27,28576,718,605
42,28,28577,718,631
42,29,28578,718,660
42,30,28579,720,688
42,31,28580,720,716
43,0,28930,706,26
43,1,28931,706,41
43,2,28932,707,57
43,3,28933,708,74
43,4,28934,706,91
43,5,28935,706,110
43,6,28936,707,129
43,7,28937,707,147
43,8,28938,706,166
43,9,28939,707,187
43,10,28940,707,207
43,11,28941,708,227
43,12,28942,709,250
43,13,28943,708,271
43,14,28944,709,294
43,15,28945,708,316
43,16,28946,709,340
43,17,28947,708,363
43,18,28948,709,387
43,19,28949,710,411
43,20,28950,712,436
43,21,28951,712,461
43,22,28952,713,486
43,23,28953,714,512
43,24,28954,715,538
43,25,28955,715,565
43,26,28956,716,592
43,27,28957,718,619
43,28,28958,717,646
43,29,28959,719,674
43,30,28960,720,702
44,0,29321,706,34
44,1,29322,708,52
44,2,29323,708,67
44,3,29324,707,82
44,4,29325,705,101
44,5,29326,704,118
44,6,29327,705,135
44,7,29328,706,155
44,8,29329,706,175
44,9,29330,708,195
44,10,29331,711,215
44,11,29332,709,237
44,12,29333,710,258
44,13,29334,711,280
44,14,29335,711,302
44,15,29336,712,325
44,16,29337,713,350
44,17,29338,714,374
44,18,29339,713,397
44,19,29340,715,420
44,20,29341,717,446
44,21,29342,718,471
44,22,29343,719,497
44,23,29344,720,522
44,24,29345,721,548
44,25,29346,723,574
44,26,29347,724,601
44,27,29348,723,628
44,28,29349,725,657
44,29,29350,727,685
44,30,29351,728,713
45,0,29775,703,34
45,1,29776,704,49
45,2,29777,704,64
45,3,29778,703,79
45,4,29779,703,97
45,5,29780,704,115
45,6,29781,703,132
45,7,29782,703,151
45,8,29783,704,170
45,9,29784,706,190
45,10,29785,703,210
45,11,29786,703,230
45,12,29787,705,252
45,13,29788,705,272
45,14,29789,706,295
45,15,29790,706,316
45,16,29791,705,340
45,17,29792,705,362
45,18,29793,705,386
45,19,29794,707,409
45,20,29795,710,434
45,21,29796,711,457
45,22,29797,712,483
45,23,29798,713,507
45,24,29799,715,533
45,25,29800,715,560
45,26,29801,716,587
45,27,29802,718,613
45,28,29803,718,640
45,29,29804,720,668
45,30,29805,721,696
46,0,30440,709,25
46,1,30441,710,40
46,2,30442,711,54
46,3,30443,710,70
46,4,30445,710,100
46,5,30446,710,113
46,6,30447,713,132
46,7,30448,715,150
46,8,30449,714,169
46,9,30450,717,189
46,10,30451,717,207
46,11,30452,716,225
46,12,30453,717,246
46,13,30454,717,266
46,14,30455,719,288
46,15,30456,720,309
46,16,30457,719,331
46,17,30458,721,352
46,18,30459,721,374
46,19,30460,722,397
46,20,30461,723,420
46,21,30462,725,445
46,22,30463,725,468
46,23,30464,726,492
46,24,30465,729,517
46,25,30466,728,542
46,26,30467,730,566
46,27,30468,732,591
46,28,30469,732,617
46,29,30470,733,645
46,30,30471,735,670
46,31,30472,735,697
47,0,30870,710,30
47,1,30871,711,48
47,2,30872,710,64
47,3,30873,707,80
47,4,30874,707,95
47,5,30875,706,117
47,6,30876,709,134
47,7,30877,710,153
47,8,30878,710,174
47,9,30879,710,194
47,10,30880,709,214
47,11,30881,712,236
47,12,30882,712,258
47,13,30883,712,280
47,14,30884,713,302
47,15,30885,709,327
47,16,30886,710,351
47,17,30887,711,374
47,18,30888,710,398
47,19,30889,713,423
47,20,30890,715,448
47,21,30891,715,473
47,22,30892,717,498
47,23,30893,718,524
47,24,30894,717,551
47,25,30895,720,578
47,26,30896,720,605
47,27,30897,721,632
47,28,30898,722,661
47,29,30899,722,688
47,30,30900,724,717
48,0,31296,714,19
48,1,31297,714,33
48,2,31298,717,51
48,3,31299,717,68
48,4,31301,714,103
48,5,31302,715,120
48,6,31303,717,137
48,7,31304,717,157
48,8,31305,719,177
48,9,31306,719,196
48,10,31307,718,215
48,11,31308,718,237
48,12,31309,718,259
48,13,31310,718,279
48,14,31311,720,302
48,15,31312,718,325
48,16,31313,718,350
48,17,31314,719,373
48,18,31315,716,395
48,19,31316,721,420
48,20,31317,722,445
48,21,31318,721,470
48,22,31319,722,494
48,23,31320,724,520
48,24,31321,724,546
48,25,31322,724,572
48,26,31323,726,600
48,27,31324,725,627
48,28,31325,727,654
48,29,31326,727,682
48,30,31327,727,711
49,0,31646,704,36
49,1,31647,703,51
49,2,31648,706,68
49,3,31649,707,86
49,4,31650,704,103
49,5,31651,705,121
49,6,31652,706,139
49,7,31653,706,158
49,8,31654,706,179
49,9,31655,709,200
49,10,31656,709,219
49,11,31657,708,239
49,12,31658,708,262
49,13,31659,711,286
49,14,31660,711,307
49,15,31662,711,354
49,16,31663,713,378
49,17,31664,713,401
49,18,31665,714,426
49,19,31666,715,450
49,20,31667,716,475
49,21,31668,718,500
49,22,31669,718,527
49,23,31670,719,552
49,24,31671,720,578
49,25,31672,721,606
49,26,31673,722,633
49,27,31674,723,661
49,28,31675,725,688
49,29,31676,726,717
50,0,32004,700,34
50,1,32005,700,50
50,2,32006,701,66
50,3,32007,701,82
50,4,32008,701,101
50,5,32009,701,119
50,6,32010,702,138
50,7,32011,701,157
50,8,32012,707,174
50,9,32013,705,197
50,10,32014,704,217
50,11,32015,705,238
50,12,32016,705,260
50,13,32017,705,283
50,14,32018,706,305
50,15,32019,707,329
50,16,32020,708,352
50,17,32021,709,376
50,18,32022,708,399
50,19,32023,710,423
50,20,32024,712,448
50,21,32025,712,473
50,22,32026,714,499
50,23,32027,714,525
50,24,32028,715,551
50,25,32029,716,578
50,26,32030,718,605
50,27,32031,720,631
50,28,32032,720,660
50,29,32033,722,687
50,30,32034,723,715
51,0,32373,703,24
51,1,32374,704,42
51,2,32375,703,59
51,3,32376,707,75
51,4,32377,705,94
51,5,32378,708,112
51,6,32379,705,130
51,7,32380,705,149
51,8,32381,705,168
51,9,32382,706,189
51,10,32383,705,210
51,11,32384,707,229
51,12,32385,705,252
51,13,32386,705,273
51,14,32387,708,297
51,15,32388,708,319
51,16,32390,708,366
51,17,32391,708,390
51,18,32392,709,414
51,19,32393,710,440
51,20,32394,710,464
51,21,32395,711,490
51,22,32396,713,516
51,23,32397,714,542
51,24,32398,714,569
51,25,32399,715,596
51,26,32400,715,622
51,27,32401,716,651
51,28,32402,719,677
51,29,32403,718,706
