#META: VIDEO=Videos\MVI_1636.MP4, ROI=(639, 0, 113, 745), TIMESTAMP=20260107_180619
#OUTLIERS:
trajectory_id,point_index,frame_num,x,y
5,3,6475,686,67
5,4,6476,687,85
5,5,6477,686,100
5,6,6478,687,117
5,7,6479,689,134
5,8,6480,688,155
5,9,6481,688,171
5,10,6482,690,191
5,11,6483,689,209
5,12,6484,689,229
5,13,6485,690,250
5,14,6486,691,268
5,15,6487,691,292
5,16,6488,692,312
5,17,6489,691,336
5,18,6490,692,356
5,19,6491,692,378
5,20,6492,693,401
5,21,6493,693,425
5,22,6494,694,448
5,23,6495,694,469
5,24,6496,695,493
5,25,6497,696,518
5,26,6498,695,543
5,27,6499,696,570
5,28,6500,697,595
5,29,6501,698,619
5,30,6502,699,646
5,31,6503,701,674
5,32,6504,701,699
6,0,6869,687,11
6,1,6870,690,22
6,2,6871,688,37
6,3,6872,686,51
6,4,6873,688,66
6,5,6874,689,79
6,6,6876,690,110
6,7,6877,691,126
6,8,6878,691,144
6,9,6879,692,160
6,10,6880,691,176
6,11,6881,692,194
6,12,6882,694,210
6,13,6883,694,229
6,14,6884,696,248
6,15,6885,697,264
6,16,6886,697,283
6,17,6887,698,302
6,18,6888,699,321
6,19,6889,701,341
6,20,6890,703,360
6,21,6891,704,380
6,22,6892,705,401
6,23,6893,706,421
6,24,6894,707,442
6,25,6895,709,463
6,26,6896,710,484
6,27,6897,711,505
6,28,6898,712,528
6,29,6899,712,550
6,30,6900,715,573
6,31,6901,716,596
6,32,6902,716,618
6,33,6903,717,642
6,34,6904,719,665
6,35,6905,720,689
6,36,6906,720,711
7,0,10728,664,14
7,1,10729,664,27
7,2,10730,665,43
7,3,10731,665,56
7,4,10732,667,71
7,5,10733,665,89
7,6,10734,664,107
7,7,10735,665,124
7,8,10736,666,141
7,9,10737,666,160
7,10,10738,665,180
7,11,10739,668,201
7,12,10740,664,219
7,13,10741,667,239
7,14,10742,665,260
7,15,10743,669,280
7,16,10744,667,303
7,17,10745,666,325
7,18,10746,667,347
7,19,10747,668,370
7,20,10748,670,391
7,21,10749,670,414
7,22,10750,671,439
7,23,10751,672,464
7,24,10752,672,488
7,25,10753,672,513
7,26,10754,673,538
7,27,10755,675,563
7,28,10756,676,589
7,29,10757,678,615
7,30,10758,678,642
7,31,10759,679,669
7,32,10760,681,696
8,0,11105,666,12
8,1,11106,664,24
8,2,11107,667,38
8,3,11108,666,55
8,4,11109,666,70
8,5,11111,665,104
8,6,11112,665,121
8,7,11113,665,139
8,8,11114,665,158
8,9,11115,667,179
8,10,11116,665,197
8,11,11117,666,215
8,12,11118,667,237
8,13,11119,666,258
8,14,11120,667,278
8,15,11121,667,301
8,16,11122,668,321
