#OUTLIERS:52
trajectory_id,point_index,frame_num,x,y
7,3,3518,719,56
7,4,3519,717,72
7,5,3521,717,110
7,6,3522,719,127
7,7,3523,718,146
7,8,3524,718,168
7,9,3525,720,189
7,10,3526,721,210
7,11,3527,721,232
7,12,3528,719,251
7,13,3529,714,272
7,14,3530,719,299
7,15,3531,717,320
7,16,3533,714,369
7,17,3534,711,392
7,18,3535,716,418
7,19,3536,714,446
7,20,3537,714,471
7,21,3538,716,496
7,22,3539,716,522
7,23,3540,716,549
7,24,3541,716,577
7,25,3542,717,604
7,26,3543,713,630
7,27,3544,716,660
7,28,3545,717,688
7,29,3546,717,717
7,30,3547,727,737
8,0,3888,706,21
8,1,3889,710,36
8,2,3890,709,50
8,3,3891,711,68
8,4,3893,707,105
8,5,3894,707,121
8,6,3895,710,140
8,7,3896,712,158
8,8,3897,715,177
8,9,3898,713,199
8,10,3899,712,221
8,11,3900,715,240
8,12,3901,713,259
8,13,3902,712,281
8,14,3903,714,307
8,15,3904,711,330
8,16,3905,712,352
8,17,3906,710,376
8,18,3907,712,400
8,19,3908,711,425
8,20,3909,713,451
8,21,3910,713,477
8,22,3911,715,501
8,23,3912,716,527
8,24,3913,715,554
8,25,3914,716,581
8,26,3915,717,608
8,27,3916,718,635
8,28,3917,718,662
8,29,3918,720,690
8,30,3919,719,719
9,0,4191,711,11
9,1,4192,710,23
9,2,4193,713,39
9,3,4194,712,56
9,4,4195,713,73
9,5,4196,713,91
9,6,4197,711,110
9,7,4198,715,128
9,8,4199,715,148
9,9,4200,717,167
9,10,4201,720,189
9,11,4202,720,209
9,12,4203,720,234
9,13,4204,721,250
9,14,4205,717,272
9,15,4206,721,298
9,16,4207,719,318
9,17,4208,719,345
9,18,4209,720,368
9,19,4210,721,390
9,20,4211,722,415
9,21,4212,720,440
9,22,4213,722,466
9,23,4214,722,491
9,24,4215,723,519
9,25,4216,723,544
9,26,4217,726,572
9,27,4218,726,598
9,28,4219,726,625
9,29,4220,726,653
9,30,4221,726,682
9,31,4222,725,710
9,32,4223,739,734
10,0,4895,708,12
10,1,4896,706,24
10,2,4897,706,41
10,3,4898,707,58
10,4,4899,706,72
10,5,4900,705,92
10,6,4901,703,110
10,7,4902,708,128
10,8,4903,709,147
10,9,4904,709,166
10,10,4905,711,189
10,11,4906,712,211
10,12,4907,713,231
10,13,4908,713,249
10,14,4909,710,272
10,15,4910,711,296
10,16,4911,711,317
10,17,4912,709,345
10,18,4913,708,367
10,19,4914,709,391
10,20,4915,710,416
10,21,4916,708,441
10,22,4917,709,466
10,23,4918,711,493
10,24,4919,711,519
10,25,4920,711,545
10,26,4921,713,572
10,27,4922,714,598
10,28,4923,712,625
10,29,4924,714,654
10,30,4925,714,683
10,31,4926,715,711
10,32,4927,729,736
11,0,5244,710,9
11,1,5245,712,17
11,2,5246,713,35
11,3,5247,715,51
11,4,5248,716,67
11,5,5249,717,83
11,6,5250,716,103
11,7,5251,718,120
11,8,5252,720,139
11,9,5253,720,159
11,10,5254,724,181
11,11,5255,725,200
11,12,5256,727,222
11,13,5257,724,242
11,14,5258,725,258
11,15,5259,725,285
11,16,5260,726,308
11,17,5261,728,334
11,18,5262,728,355
11,19,5264,729,404
11,20,5265,728,428
11,21,5266,728,453
11,22,5267,729,478
11,23,5268,730,504
11,24,5269,731,530
11,25,5270,731,557
11,26,5271,730,582
11,27,5272,732,610
11,28,5273,731,638
11,29,5274,732,666
11,30,5275,732,694
11,31,5276,737,724
12,0,5604,713,12
12,1,5605,715,25
12,2,5606,713,42
12,3,5607,715,58
12,4,5608,712,74
12,5,5609,712,94
12,6,5610,710,110
12,7,5611,713,127
12,8,5612,712,146
12,9,5613,712,167
12,10,5614,713,188
12,11,5615,713,210
12,12,5616,713,233
12,13,5617,713,253
12,14,5618,710,274
12,15,5619,712,297
12,16,5620,710,320
12,17,5621,709,345
12,18,5622,709,369
12,19,5623,710,393
12,20,5624,710,417
12,21,5625,709,443
12,22,5626,710,468
12,23,5627,711,493
12,24,5628,711,520
12,25,5629,711,547
12,26,5630,713,574
12,27,5631,713,600
12,28,5632,714,629
12,29,5633,715,657
12,30,5634,715,686
12,31,5635,715,715
13,0,6144,712,9
13,1,6145,714,18
13,2,6146,713,33
13,3,6147,716,49
13,4,6148,715,65
13,5,6150,705,99
13,6,6151,714,118
13,7,6152,715,135
13,8,6153,715,156
13,9,6154,714,176
13,10,6155,718,196
13,11,6156,718,218
13,12,6157,720,238
13,13,6158,719,257
13,14,6159,717,280
13,15,6160,719,304
13,16,6161,718,326
13,17,6162,719,350
13,18,6163,718,373
13,19,6164,719,396
13,20,6165,721,422
13,21,6166,721,447
13,22,6167,721,472
13,23,6168,722,498
13,24,6169,723,524
13,25,6170,717,548
13,26,6171,724,577
13,27,6172,724,605
13,28,6173,724,632
13,29,6174,725,660
13,30,6175,725,689
13,31,6176,725,718
13,32,6177,736,738
14,0,6627,715,20
14,1,6628,715,36
14,2,6629,715,52
14,3,6630,714,68
14,4,6631,715,87
14,5,6632,712,105
14,6,6633,711,122
14,7,6634,713,141
14,8,6635,712,160
14,9,6636,712,181
14,10,6637,714,203
14,11,6638,712,224
14,12,6639,712,244
14,13,6640,712,262
14,14,6641,711,287
14,15,6642,711,311
14,16,6643,710,336
14,17,6644,709,357
14,18,6645,708,383
14,19,6646,710,406
14,20,6647,708,431
14,21,6648,708,457
14,22,6649,709,482
14,23,6650,711,508
14,24,6651,712,535
14,25,6652,711,561
14,26,6653,712,588
14,27,6654,712,616
14,28,6655,713,643
14,29,6656,712,672
14,30,6657,714,699
14,31,6658,715,728
15,0,7019,725,23
15,1,7020,723,38
15,2,7021,723,56
15,3,7022,723,71
15,4,7023,724,86
15,5,7024,722,106
15,6,7025,721,125
15,7,7026,723,144
15,8,7027,722,165
15,9,7028,722,185
15,10,7029,720,206
15,11,7030,720,228
15,12,7031,718,244
15,13,7032,715,266
15,14,7033,715,291
15,15,7034,713,312
15,16,7035,712,337
15,17,7036,710,360
15,18,7037,708,384
15,19,7038,707,408
15,20,7039,709,433
15,21,7040,707,457
15,22,7041,707,482
15,23,7042,706,509
15,24,7043,707,535
15,25,7044,705,561
15,26,7045,705,589
15,27,7046,706,616
15,28,7047,704,643
15,29,7048,705,671
15,30,7049,706,699
15,31,7050,707,728
16,0,7357,706,17
16,1,7358,706,32
16,2,7359,706,49
16,3,7360,706,64
16,4,7361,705,81
16,5,7362,705,99
16,6,7363,706,117
16,7,7364,707,134
16,8,7365,710,155
16,9,7366,711,174
16,10,7367,712,194
16,11,7368,714,218
16,12,7369,714,239
16,13,7370,714,257
16,14,7371,717,281
16,15,7372,713,306
16,16,7373,714,328
16,17,7375,714,374
16,18,7376,717,398
16,19,7377,716,423
16,20,7378,718,448
16,21,7379,717,473
16,22,7380,721,499
16,23,7381,722,525
16,24,7382,720,550
16,25,7383,721,578
16,26,7384,724,605
16,27,7385,723,633
16,28,7386,724,661
16,29,7387,724,690
16,30,7388,725,718
17,0,7713,709,12
17,1,7714,706,22
17,2,7715,709,40
17,3,7716,708,57
17,4,7717,704,68
17,5,7719,705,107
17,6,7720,709,125
17,7,7721,711,144
17,8,7722,710,164
17,9,7723,713,185
17,10,7724,714,207
17,11,7725,715,228
17,12,7726,715,246
17,13,7727,714,267
17,14,7728,717,293
17,15,7729,716,314
17,16,7730,715,338
17,17,7731,715,361
17,18,7732,716,387
17,19,7733,717,411
17,20,7734,718,436
17,21,7735,719,461
17,22,7736,719,487
17,23,7737,721,513
17,24,7738,721,539
17,25,7739,721,566
17,26,7740,722,593
17,27,7741,722,621
17,28,7742,720,648
17,29,7743,722,677
17,30,7744,723,705
17,31,7745,734,734
18,0,8215,710,13
18,1,8216,709,26
18,2,8217,707,43
18,3,8218,709,59
18,4,8219,709,75
18,5,8220,708,91
18,6,8221,708,110
18,7,8222,706,129
18,8,8223,707,150
18,9,8224,707,168
18,10,8225,709,188
18,11,8226,709,210
18,12,8227,711,233
18,13,8228,710,253
18,14,8229,709,274
18,15,8230,710,298
18,16,8231,710,318
18,17,8232,710,343
18,18,8233,711,367
18,19,8234,710,391
18,20,8235,710,416
18,21,8236,710,440
18,22,8237,712,466
18,23,8238,714,492
18,24,8239,714,518
18,25,8240,716,545
18,26,8241,715,571
18,27,8242,716,599
18,28,8243,716,627
18,29,8244,717,655
18,30,8245,720,683
18,31,8246,720,711
18,32,8247,734,736
19,0,8576,716,20
19,1,8577,712,32
19,2,8578,715,51
19,3,8579,715,66
19,4,8580,715,86
19,5,8581,714,103
19,6,8582,715,118
19,7,8583,715,138
19,8,8584,716,158
19,9,8585,718,179
19,10,8586,717,198
19,11,8587,719,223
19,12,8588,720,240
19,13,8589,718,260
19,14,8590,719,284
19,15,8591,718,307
19,16,8592,716,330
19,17,8593,717,354
19,18,8594,715,377
19,19,8595,717,403
19,20,8596,716,428
19,21,8597,717,452
19,22,8598,718,478
19,23,8599,718,505
19,24,8600,719,531
19,25,8601,719,558
19,26,8602,720,584
19,27,8603,720,612
19,28,8604,719,641
19,29,8605,720,668
19,30,8606,719,696
19,31,8607,729,728
20,0,9077,712,12
20,1,9078,714,26
20,2,9079,712,42
20,3,9080,715,56
20,4,9081,716,72
20,5,9082,713,91
20,6,9083,712,106
20,7,9084,717,121
20,8,9085,721,141
20,9,9086,720,160
20,10,9087,720,179
20,11,9088,720,199
20,12,9089,722,222
20,13,9090,724,239
20,14,9091,723,258
20,15,9092,723,280
20,16,9093,723,304
20,17,9094,722,326
20,18,9095,723,348
20,19,9096,724,370
20,20,9097,726,393
20,21,9098,726,418
20,22,9099,727,442
20,23,9100,728,466
20,24,9101,729,492
20,25,9102,730,517
20,26,9103,730,543
20,27,9104,731,569
20,28,9105,731,596
20,29,9106,731,623
20,30,9107,731,650
20,31,9108,732,678
20,32,9109,732,705
20,33,9110,742,733
21,0,9562,713,13
21,1,9563,712,25
21,2,9564,715,45
21,3,9565,714,60
21,4,9566,715,76
21,5,9567,711,96
21,6,9568,714,111
21,7,9569,714,130
21,8,9570,714,151
21,9,9571,715,170
21,10,9572,716,190
21,11,9573,717,213
21,12,9574,716,234
21,13,9575,717,254
21,14,9576,714,273
21,15,9577,716,300
21,16,9578,716,321
21,17,9579,716,346
21,18,9580,716,370
21,19,9581,715,393
21,20,9582,716,418
21,21,9583,716,443
21,22,9584,718,468
21,23,9585,717,495
21,24,9586,718,521
21,25,9587,719,547
21,26,9588,719,574
21,27,9589,720,601
21,28,9590,720,628
21,29,9591,721,657
21,30,9592,722,686
21,31,9593,722,714
21,32,9594,736,736
22,0,10159,711,15
22,1,10160,709,30
22,2,10161,709,47
22,3,10162,707,62
22,4,10163,711,78
22,5,10164,708,96
22,6,10165,708,113
22,7,10166,708,131
22,8,10167,709,149
22,9,10168,710,169
22,10,10169,711,190
22,11,10170,709,210
22,12,10171,709,230
22,13,10172,710,252
22,14,10173,709,274
22,15,10174,711,298
22,16,10175,711,319
22,17,10176,710,343
22,18,10177,710,366
22,19,10178,709,390
22,20,10179,711,415
22,21,10180,712,440
22,22,10181,712,464
22,23,10182,713,489
22,24,10183,715,516
22,25,10184,715,542
22,26,10185,716,570
22,27,10186,717,597
22,28,10187,716,623
22,29,10188,717,652
22,30,10189,718,680
22,31,10190,719,709
22,32,10191,732,735
23,0,10595,702,11
23,1,10596,699,23
23,2,10597,701,39
23,3,10598,704,55
23,4,10599,705,70
23,5,10601,702,107
23,6,10602,706,125
23,7,10603,706,142
23,8,10604,707,162
23,9,10605,709,184
23,10,10606,709,202
23,11,10607,710,222
23,12,10608,711,245
23,13,10609,711,265
23,14,10610,712,288
23,15,10611,712,309
23,16,10612,713,332
23,17,10613,712,355
23,18,10614,712,379
23,19,10615,712,403
23,20,10616,713,427
23,21,10617,714,451
23,22,10618,715,477
23,23,10619,714,503
23,24,10620,716,529
23,25,10621,716,554
23,26,10622,716,581
23,27,10623,718,608
23,28,10624,717,635
23,29,10625,717,663
23,30,10626,719,689
23,31,10627,720,718
23,32,10628,736,738
24,0,11087,711,13
24,1,11088,710,26
24,2,11089,711,43
24,3,11090,713,57
24,4,11091,711,72
24,5,11092,709,92
24,6,11093,710,109
24,7,11094,712,125
24,8,11095,713,143
24,9,11096,711,164
24,10,11097,714,184
24,11,11098,712,204
24,12,11099,713,225
24,13,11100,714,245
24,14,11101,713,266
24,15,11102,715,289
24,16,11103,715,311
24,17,11104,714,334
24,18,11105,715,357
24,19,11106,716,381
24,20,11107,717,405
24,21,11108,718,429
24,22,11109,720,454
24,23,11110,721,478
24,24,11111,722,504
24,25,11112,723,530
24,26,11113,723,556
24,27,11114,725,582
24,28,11115,726,610
24,29,11116,728,636
24,30,11117,729,664
24,31,11118,730,692
24,32,11119,735,721
25,0,11461,699,20
25,1,11462,701,35
25,2,11463,702,53
25,3,11464,701,68
25,4,11465,701,87
25,5,11466,700,105
25,6,11467,701,123
25,7,11468,701,143
25,8,11469,701,162
25,9,11470,701,182
25,10,11471,702,203
25,11,11472,701,223
25,12,11473,702,247
25,13,11474,703,267
25,14,11475,704,291
25,15,11476,706,313
25,16,11477,706,337
25,17,11478,707,361
25,18,11479,706,385
25,19,11480,708,411
25,20,11481,709,435
25,21,11482,711,459
25,22,11483,712,485
25,23,11484,714,512
25,24,11485,715,538
25,25,11486,716,564
25,26,11487,718,591
25,27,11488,719,618
25,28,11489,719,647
25,29,11490,722,675
25,30,11491,723,703
25,31,11492,733,732
26,0,12021,710,14
26,1,12022,710,26
26,2,12023,708,43
26,3,12024,707,58
26,4,12025,709,74
26,5,12026,707,92
26,6,12027,708,109
26,7,12028,711,125
26,8,12029,710,145
26,9,12030,711,163
26,10,12031,713,185
26,11,12032,713,204
26,12,12033,712,223
26,13,12034,713,246
26,14,12035,713,266
26,15,12036,717,291
26,16,12037,717,311
26,17,12038,717,336
26,18,12039,717,358
26,19,12040,718,380
26,20,12041,719,405
26,21,12042,721,430
26,22,12043,721,455
26,23,12044,722,480
26,24,12045,723,505
26,25,12046,724,531
26,26,12047,723,557
26,27,12048,724,585
26,28,12049,724,612
26,29,12050,724,640
26,30,12051,725,667
26,31,12052,725,695
26,32,12053,732,725
27,0,13777,715,18
27,1,13778,715,32
27,2,13779,717,47
27,3,13780,718,62
27,4,13782,720,97
27,5,13783,719,114
27,6,13784,723,131
27,7,13785,723,150
27,8,13786,723,169
27,9,13787,726,190
27,10,13788,726,208
27,11,13789,729,229
27,12,13790,728,250
27,13,13791,726,270
27,14,13792,730,293
27,15,13793,730,313
27,16,13794,730,337
27,17,13795,731,360
27,18,13796,732,383
27,19,13797,733,407
27,20,13798,733,431
27,21,13799,734,456
27,22,13800,734,480
27,23,13801,735,506
27,24,13802,735,531
27,25,13803,735,557
27,26,13804,736,584
27,27,13805,736,610
27,28,13806,736,638
27,29,13807,737,665
27,30,13808,737,692
27,31,13809,739,722
28,0,14324,709,17
28,1,14325,708,34
28,2,14326,710,50
28,3,14327,710,66
28,4,14328,709,83
28,5,14329,710,101
28,6,14330,711,120
28,7,14331,711,140
28,8,14332,711,159
28,9,14333,715,180
28,10,14334,714,200
28,11,14335,717,219
28,12,14336,715,240
28,13,14337,715,263
28,14,14338,716,286
28,15,14339,718,309
28,16,14340,717,331
28,17,14341,718,355
28,18,14342,719,379
28,19,14343,721,403
28,20,14344,722,428
28,21,14345,724,452
28,22,14346,724,477
28,23,14347,726,503
28,24,14348,727,529
28,25,14349,727,556
28,26,14350,730,581
28,27,14351,731,609
28,28,14352,732,636
28,29,14353,733,664
28,30,14354,734,691
28,31,14355,736,720
29,0,14911,716,10
29,1,14912,715,19
29,2,14913,716,38
29,3,14914,718,51
29,4,14915,718,68
29,5,14917,718,101
29,6,14918,717,120
29,7,14919,719,138
29,8,14920,718,158
29,9,14921,718,177
29,10,14922,721,198
29,11,14923,718,217
29,12,14924,721,240
29,13,14925,720,260
29,14,14926,722,283
29,15,14927,722,306
29,16,14928,719,328
29,17,14929,721,351
29,18,14930,721,375
29,19,14931,719,398
29,20,14932,721,424
29,21,14933,723,449
29,22,14934,722,473
29,23,14935,723,499
29,24,14936,723,525
29,25,14937,724,551
29,26,14938,725,578
29,27,14939,725,605
29,28,14940,723,631
29,29,14941,725,661
29,30,14942,726,688
29,31,14943,727,716
30,0,15411,712,12
30,1,15412,713,24
30,2,15413,712,40
30,3,15414,711,56
30,4,15415,711,69
30,5,15416,710,88
30,6,15417,712,104
30,7,15418,714,123
30,8,15419,717,143
30,9,15420,715,161
30,10,15421,718,182
30,11,15422,717,201
30,12,15423,717,222
30,13,15424,718,244
30,14,15425,717,264
30,15,15426,720,288
30,16,15427,719,310
30,17,15428,717,333
30,18,15429,718,356
30,19,15430,719,380
30,20,15431,718,404
30,21,15432,719,429
30,22,15433,721,453
30,23,15434,720,478
30,24,15435,721,504
30,25,15436,721,530
30,26,15437,721,556
30,27,15438,722,584
30,28,15439,723,611
30,29,15440,723,638
30,30,15441,724,666
30,31,15442,725,694
30,32,15443,725,722
31,0,15831,715,16
31,1,15832,716,32
31,2,15833,715,46
31,3,15834,717,62
31,4,15835,714,78
31,5,15836,714,95
31,6,15837,715,116
31,7,15838,716,135
31,8,15839,716,154
31,9,15840,717,174
31,10,15841,717,194
31,11,15842,714,213
31,12,15843,715,236
31,13,15844,716,257
31,14,15845,715,278
31,15,15846,716,302
31,16,15847,715,324
31,17,15848,716,348
31,18,15849,716,372
31,19,15850,716,396
31,20,15851,717,421
31,21,15852,716,446
31,22,15853,717,470
31,23,15854,717,497
31,24,15855,716,523
31,25,15856,717,550
31,26,15857,717,575
31,27,15858,719,604
31,28,15859,717,630
31,29,15860,718,658
31,30,15861,719,687
31,31,15862,719,715
32,0,16233,703,22
32,1,16234,703,38
32,2,16235,703,54
32,3,16236,704,70
32,4,16237,702,85
32,5,16238,704,104
32,6,16239,702,121
32,7,16240,703,139
32,8,16241,703,158
32,9,16242,702,177
32,10,16243,703,198
32,11,16244,703,218
32,12,16245,703,240
32,13,16246,704,260
32,14,16247,708,283
32,15,16248,705,304
32,16,16249,706,326
32,17,16250,706,350
32,18,16251,707,373
32,19,16252,707,395
32,20,16253,708,421
32,21,16254,708,446
32,22,16255,709,471
32,23,16256,712,495
32,24,16257,713,520
32,25,16258,715,547
32,26,16259,714,573
32,27,16260,716,599
32,28,16261,718,627
32,29,16262,719,654
32,30,16263,719,682
32,31,16264,721,709
32,32,16265,735,735
33,0,17006,704,11
33,1,17007,701,19
33,2,17008,703,34
33,3,17009,704,51
33,4,17010,703,67
33,5,17011,704,86
33,6,17012,703,104
33,7,17013,705,121
33,8,17014,707,140
33,9,17015,709,159
33,10,17016,708,179
33,11,17017,709,199
33,12,17018,710,220
33,13,17019,712,241
33,14,17020,710,263
33,15,17021,713,284
33,16,17022,714,307
33,17,17023,712,330
33,18,17024,712,353
33,19,17025,714,377
33,20,17026,716,401
33,21,17027,718,425
33,22,17028,717,450
33,23,17029,718,475
33,24,17030,720,502
33,25,17031,722,528
33,26,17032,721,554
33,27,17033,723,581
33,28,17034,725,607
33,29,17035,725,634
33,30,17036,724,663
33,31,17037,725,691
33,32,17038,727,719
34,0,17722,700,12
34,1,17723,697,22
34,2,17724,697,37
34,3,17725,700,53
34,4,17726,698,69
34,5,17727,700,87
34,6,17728,699,103
34,7,17729,698,120
34,8,17730,703,139
34,9,17731,703,158
34,10,17732,702,176
34,11,17733,704,196
34,12,17734,703,216
34,13,17735,706,237
34,14,17736,707,258
34,15,17737,710,279
34,16,17738,710,303
34,17,17739,710,325
34,18,17740,712,348
34,19,17741,712,372
34,20,17742,713,393
34,21,17743,718,419
34,22,17744,718,444
34,23,17745,718,469
34,24,17746,720,494
34,25,17747,721,520
34,26,17748,722,546
34,27,17749,724,573
34,28,17750,724,600
34,29,17751,725,626
34,30,17752,728,655
34,31,17753,729,681
34,32,17754,730,710
34,33,17755,740,735
35,0,18278,707,13
35,1,18279,706,26
35,2,18280,706,40
35,3,18281,706,58
35,4,18282,706,74
35,5,18283,706,93
35,6,18284,705,110
35,7,18285,708,128
35,8,18286,708,147
35,9,18287,709,166
35,10,18288,711,187
35,11,18289,710,208
35,12,18290,712,228
35,13,18291,713,251
35,14,18292,712,271
35,15,18293,714,295
35,16,18294,715,316
35,17,18295,713,341
35,18,18296,712,364
35,19,18297,715,388
35,20,18298,717,412
35,21,18299,718,437
35,22,18300,718,462
35,23,18301,721,486
35,24,18302,718,512
35,25,18303,720,539
35,26,18304,721,565
35,27,18305,722,592
35,28,18306,724,618
35,29,18307,723,648
35,30,18308,725,674
35,31,18309,726,702
35,32,18310,737,732
36,0,18981,707,13
36,1,18982,706,25
36,2,18983,708,40
36,3,18984,708,58
36,4,18985,708,70
36,5,18986,710,88
36,6,18987,710,106
36,7,18988,710,123
36,8,18989,713,141
36,9,18990,712,160
36,10,18991,717,180
36,11,18992,715,199
36,12,18993,713,219
36,13,18994,716,240
36,14,18996,718,280
36,15,18997,720,304
36,16,18998,720,325
36,17,18999,719,348
36,18,19000,720,371
36,19,19001,719,394
36,20,19002,721,417
36,21,19003,722,443
36,22,19004,724,467
36,23,19005,724,492
36,24,19006,725,517
36,25,19007,725,542
36,26,19008,725,569
36,27,19009,726,595
36,28,19010,725,620
36,29,19011,727,648
36,30,19012,727,676
36,31,19013,728,703
36,32,19014,736,731
37,0,19607,710,20
37,1,19608,710,35
37,2,19609,711,53
37,3,19610,709,67
37,4,19611,709,85
37,5,19612,709,104
37,6,19613,709,121
37,7,19614,710,139
37,8,19615,708,159
37,9,19616,710,179
37,10,19617,709,198
37,11,19618,708,219
37,12,19619,709,241
37,13,19620,707,261
37,14,19621,708,283
37,15,19622,708,307
37,16,19623,708,330
37,17,19624,707,353
37,18,19625,708,377
37,19,19626,706,401
37,20,19627,709,426
37,21,19628,709,452
37,22,19629,709,477
37,23,19630,709,503
37,24,19631,710,529
37,25,19632,709,555
37,26,19633,710,583
37,27,19634,711,610
37,28,19635,711,637
37,29,19636,711,666
37,30,19637,714,693
37,31,19638,715,722
38,0,20250,711,17
38,1,20251,711,30
38,2,20252,711,47
38,3,20253,712,64
38,4,20254,709,81
38,5,20256,711,112
38,6,20257,713,132
38,7,20258,711,150
38,8,20259,713,170
38,9,20260,715,192
38,10,20261,714,210
38,11,20262,713,231
38,12,20263,714,252
38,13,20264,713,275
38,14,20265,715,297
38,15,20266,713,319
38,16,20267,714,342
38,17,20268,714,366
38,18,20269,713,389
38,19,20270,715,414
38,20,20271,715,439
38,21,20272,714,464
38,22,20273,717,489
38,23,20274,717,515
38,24,20275,717,542
38,25,20276,717,569
38,26,20277,718,596
38,27,20278,717,623
38,28,20279,717,652
38,29,20280,719,679
38,30,20281,719,708
38,31,20282,732,735
39,0,21369,701,21
39,1,21370,702,36
39,2,21371,703,53
39,3,21372,703,69
39,4,21373,701,85
39,5,21375,702,120
39,6,21376,705,138
39,7,21377,706,157
39,8,21378,708,177
39,9,21379,708,198
39,10,21380,707,216
39,11,21381,709,237
39,12,21382,710,258
39,13,21383,712,279
