#META: VIDEO=Videos\MVI_1636.MP4, ROI=(639, 0, 113, 769), TIMESTAMP=20260113_182835
#OUTLIERS: 15, 2
trajectory_id,point_index,frame_num,x,y
13,2,16052,680,63
13,3,16054,679,95
13,4,16055,680,110
13,5,16056,682,127
13,6,16057,684,145
13,7,16058,684,164
13,8,16059,684,184
13,9,16060,685,201
13,10,16061,686,218
13,11,16062,688,241
13,12,16063,689,261
13,13,16064,689,283
13,14,16065,690,304
13,15,16066,690,327
13,16,16067,690,349
13,17,16068,691,373
13,18,16069,693,396
13,19,16070,694,419
13,20,16071,695,443
13,21,16072,697,466
13,22,16073,696,490
13,23,16074,698,516
13,24,16075,691,539
13,25,16076,698,567
13,26,16077,698,594
13,27,16078,698,619
13,28,16079,700,646
13,29,16080,701,673
13,30,16081,701,702
13,31,16082,704,728
14,0,16481,686,25
14,1,16482,684,42
14,2,16483,685,58
14,3,16484,683,71
14,4,16485,683,90
14,5,16486,681,105
14,6,16487,683,121
14,7,16488,683,141
14,8,16489,682,160
14,9,16490,685,179
14,10,16491,683,200
14,11,16492,682,218
14,12,16493,684,237
14,13,16494,683,260
14,14,16495,685,282
14,15,16496,684,304
14,16,16497,684,326
14,17,16498,684,349
14,18,16499,686,373
14,19,16500,686,396
14,20,16501,687,420
14,21,16502,687,441
14,22,16503,686,467
14,23,16504,687,492
14,24,16505,686,518
14,25,16506,686,544
14,26,16507,687,570
14,27,16508,687,596
14,28,16509,686,622
14,29,16510,689,650
14,30,16511,691,677
14,31,16512,691,705
14,32,16513,692,733
15,0,16881,673,27
15,1,16882,675,44
15,2,16883,675,60
15,3,16884,675,74
15,4,16886,674,107
15,5,16887,677,124
15,6,16888,678,143
15,7,16889,679,162
15,8,16890,680,182
15,9,16891,680,200
15,10,16892,680,217
15,11,16893,682,238
15,12,16894,683,261
15,13,16895,685,282
15,14,16896,686,303
15,15,16897,686,325
15,16,16898,685,349
15,17,16899,688,373
15,18,16900,690,394
15,19,16901,692,417
15,20,16902,692,442
15,21,16903,695,466
15,22,16904,695,489
15,23,16905,696,515
15,24,16906,697,540
15,25,16907,697,565
15,26,16908,699,592
15,27,16909,703,613
15,28,16910,706,641
15,29,16911,706,665
15,30,16912,704,701
15,31,16913,707,727
16,0,17297,673,24
16,1,17298,673,39
16,2,17299,676,56
16,3,17300,675,72
16,4,17301,675,87
16,5,17302,675,103
16,6,17303,675,120
16,7,17304,675,139
16,8,17305,676,157
16,9,17306,675,177
16,10,17307,678,196
16,11,17308,678,215
16,12,17309,679,237
16,13,17310,679,257
16,14,17311,682,278
16,15,17312,680,300
16,16,17313,681,320
16,17,17314,682,344
16,18,17315,683,367
16,19,17316,686,390
16,20,17317,686,413
16,21,17318,687,437
16,22,17319,688,461
16,23,17320,689,484
16,24,17321,690,509
16,25,17322,691,535
16,26,17323,692,561
16,27,17324,692,588
16,28,17325,694,612
16,29,17326,696,639
16,30,17327,697,666
16,31,17328,696,694
16,32,17329,699,722
17,0,17762,679,29
17,1,17763,678,44
17,2,17764,679,62
17,3,17765,678,76
17,4,17766,675,90
17,5,17767,676,108
17,6,17768,676,126
17,7,17769,678,145
17,8,17770,678,164
17,9,17771,676,182
17,10,17772,679,203
17,11,17773,678,221
17,12,17774,679,243
17,13,17775,678,263
17,14,17776,680,286
17,15,17777,680,307
17,16,17778,680,329
17,17,17779,681,352
17,18,17780,683,376
17,19,17781,684,399
17,20,17782,684,422
17,21,17783,684,446
17,22,17784,686,470
17,23,17785,686,495
17,24,17786,686,520
17,25,17787,687,546
17,26,17788,689,573
17,27,17789,689,596
17,28,17790,689,623
17,29,17791,691,651
17,30,17792,693,677
17,31,17793,694,706
17,32,17794,695,731
18,0,18119,673,32
18,1,18120,675,48
18,2,18121,675,63
18,3,18122,675,77
18,4,18123,672,92
18,5,18124,672,110
18,6,18125,675,128
18,7,18126,676,147
18,8,18127,677,165
18,9,18128,678,186
18,10,18129,678,204
18,11,18130,680,224
18,12,18131,680,244
18,13,18132,683,263
18,14,18133,685,287
18,15,18134,684,308
18,16,18135,683,328
18,17,18136,686,352
18,18,18137,689,375
18,19,18138,685,397
18,20,18139,690,422
18,21,18140,692,446
18,22,18141,695,470
18,23,18142,694,492
18,24,18143,695,518
18,25,18144,697,544
18,26,18145,698,570
18,27,18146,699,596
18,28,18147,700,621
18,29,18148,700,650
18,30,18149,702,677
18,31,18150,703,705
18,32,18151,706,731
19,0,18501,677,32
19,1,18502,676,47
19,2,18503,677,62
19,3,18504,676,76
19,4,18505,676,94
19,5,18506,675,110
19,6,18507,676,127
19,7,18508,676,146
19,8,18509,677,164
19,9,18510,680,185
19,10,18511,680,203
19,11,18512,680,221
19,12,18513,681,242
19,13,18514,682,262
19,14,18515,683,285
19,15,18516,683,305
19,16,18517,682,326
19,17,18518,683,349
19,18,18519,685,372
19,19,18520,687,394
19,20,18521,689,418
19,21,18522,690,441
19,22,18523,691,465
19,23,18524,692,489
19,24,18525,693,513
19,25,18526,694,539
19,26,18527,696,564
19,27,18528,697,590
19,28,18529,697,615
19,29,18530,698,641
19,30,18531,699,670
19,31,18532,700,698
19,32,18533,701,725
20,0,18890,677,29
20,1,18891,678,44
20,2,18892,681,61
20,3,18893,682,74
20,4,18895,681,104
20,5,18896,684,124
20,6,18897,686,141
20,7,18898,689,161
20,8,18899,690,180
20,9,18900,689,198
20,10,18901,692,218
20,11,18902,691,237
20,12,18903,692,259
20,13,18904,696,280
20,14,18905,695,302
20,15,18906,695,323
20,16,18907,697,346
20,17,18908,698,369
20,18,18909,699,392
20,19,18910,699,416
20,20,18911,701,440
20,21,18912,701,464
20,22,18913,701,488
20,23,18914,701,512
20,24,18915,701,538
20,25,18916,702,564
20,26,18917,704,595
20,27,18918,704,615
20,28,18919,706,637
20,29,18920,704,670
20,30,18921,705,697
20,31,18922,704,725
21,0,19316,674,33
21,1,19317,677,50
21,2,19318,676,65
21,3,19319,677,79
21,4,19320,676,98
21,5,19321,676,114
21,6,19322,676,130
21,7,19323,680,150
21,8,19324,678,170
21,9,19325,680,190
21,10,19326,680,209
21,11,19327,682,226
21,12,19328,682,250
21,13,19329,683,269
21,14,19330,686,293
21,15,19331,685,313
21,16,19332,686,336
21,17,19333,687,359
21,18,19334,690,383
21,19,19335,690,406
21,20,19336,691,429
21,21,19337,692,453
21,22,19338,694,477
21,23,19339,695,502
21,24,19340,696,526
21,25,19341,696,552
21,26,19342,701,580
21,27,19343,707,607
21,28,19344,702,631
21,29,19345,703,654
21,30,19346,703,685
21,31,19347,705,713
22,0,19789,679,31
22,1,19790,678,45
22,2,19791,681,63
22,3,19792,681,77
22,4,19793,678,93
22,5,19794,679,109
22,6,19795,677,128
22,7,19796,678,146
22,8,19797,678,166
22,9,19798,680,185
22,10,19799,679,204
22,11,19800,680,223
22,12,19801,679,244
22,13,19802,677,264
22,14,19803,680,287
22,15,19804,680,309
22,16,19805,680,332
22,17,19806,681,354
22,18,19807,683,377
22,19,19808,684,400
22,20,19809,684,424
22,21,19810,686,448
22,22,19811,686,472
22,23,19812,686,497
22,24,19813,687,522
22,25,19814,689,547
22,26,19815,689,573
22,27,19816,689,599
22,28,19817,690,625
22,29,19818,695,654
22,30,19819,693,681
22,31,19820,697,709
22,32,19821,703,736
23,0,20183,675,27
23,1,20184,679,42
23,2,20185,679,55
23,3,20186,680,73
23,4,20187,678,88
23,5,20188,677,104
23,6,20189,678,116
23,7,20190,681,141
23,8,20191,681,161
23,9,20192,682,180
23,10,20193,680,199
23,11,20194,681,217
23,12,20195,682,239
23,13,20196,682,259
23,14,20197,685,281
23,15,20198,683,303
23,16,20199,683,324
23,17,20200,683,347
23,18,20201,684,369
23,19,20202,685,393
23,20,20203,685,415
23,21,20204,686,440
23,22,20205,688,464
23,23,20206,687,487
23,24,20207,689,512
23,25,20208,689,538
23,26,20209,689,564
23,27,20210,690,590
23,28,20211,692,615
23,29,20212,694,642
23,30,20213,695,669
23,31,20214,697,697
23,32,20215,698,724
24,0,22414,702,22
24,1,22415,703,36
24,2,22416,703,50
24,3,22417,703,64
24,4,22418,704,78
24,5,22419,704,93
24,6,22420,705,111
24,7,22421,705,127
24,8,22422,707,144
24,9,22423,708,162
24,10,22424,707,179
24,11,22425,707,200
24,12,22426,708,215
24,13,22427,711,235
24,14,22428,710,254
24,15,22429,710,275
24,16,22430,710,295
24,17,22431,710,315
24,18,22432,710,337
24,19,22433,710,359
24,20,22434,710,380
24,21,22435,710,401
24,22,22436,711,424
24,23,22437,711,446
24,24,22438,712,470
24,25,22439,712,492
24,26,22440,713,516
24,27,22441,713,540
24,28,22442,714,565
24,29,22443,713,588
24,30,22444,714,614
24,31,22445,716,639
24,32,22446,716,665
24,33,22447,716,691
24,34,22448,718,717
25,0,24046,696,21
25,1,24047,694,31
25,2,24048,696,49
25,3,24049,696,65
25,4,24050,696,79
25,5,24051,696,95
25,6,24052,695,111
25,7,24053,693,124
25,8,24054,697,147
25,9,24055,696,166
25,10,24056,698,184
25,11,24057,698,202
25,12,24058,700,222
25,13,24059,699,243
25,14,24060,700,262
25,15,24061,701,283
25,16,24062,700,305
25,17,24063,699,326
25,18,24064,699,349
25,19,24065,700,371
25,20,24066,701,392
25,21,24067,702,415
25,22,24068,703,439
25,23,24069,704,464
25,24,24070,704,488
25,25,24071,704,510
25,26,24072,705,536
25,27,24073,705,561
25,28,24074,706,586
25,29,24075,708,612
25,30,24076,709,636
25,31,24077,709,663
25,32,24078,710,690
25,33,24079,712,718
26,0,25767,667,21
26,1,25768,669,36
26,2,25769,669,49
26,3,25770,670,66
26,4,25771,669,77
26,5,25772,669,98
26,6,25773,670,114
26,7,25774,670,131
26,8,25775,672,151
26,9,25776,671,168
26,10,25777,672,188
26,11,25778,670,207
26,12,25779,670,226
26,13,25780,671,246
26,14,25781,672,266
26,15,25782,673,289
26,16,25783,672,309
26,17,25784,672,331
26,18,25785,671,353
26,19,25786,674,376
26,20,25787,675,398
26,21,25788,677,420
26,22,25789,677,445
26,23,25790,678,469
26,24,25791,678,492
26,25,25792,680,517
26,26,25793,682,542
26,27,25794,683,567
26,28,25795,685,593
26,29,25796,686,619
26,30,25797,688,644
26,31,25798,688,670
26,32,25799,689,697
26,33,25800,692,723
27,0,26249,672,21
27,1,26250,675,36
27,2,26251,677,49
27,3,26252,680,66
27,4,26255,682,115
27,5,26256,684,132
27,6,26257,683,150
27,7,26258,684,168
27,8,26259,685,187
27,9,26260,686,204
27,10,26261,685,223
27,11,26262,685,244
27,12,26263,686,263
27,13,26264,688,284
27,14,26265,687,305
27,15,26266,686,326
27,16,26267,685,348
27,17,26268,685,370
27,18,26269,684,394
27,19,26270,683,417
27,20,26271,684,439
27,21,26272,684,462
27,22,26273,685,486
27,23,26274,684,510
27,24,26275,684,534
27,25,26276,683,558
27,26,26277,684,583
27,27,26278,685,609
27,28,26279,685,634
27,29,26280,686,660
27,30,26281,686,686
27,31,26282,686,712
27,32,26283,693,736
28,0,27418,671,34
28,1,27419,671,48
28,2,27420,673,64
28,3,27421,673,78
28,4,27422,672,95
28,5,27423,675,109
28,6,27424,671,127
28,7,27425,674,144
28,8,27426,672,163
28,9,27427,672,180
28,10,27428,674,200
28,11,27429,675,219
28,12,27430,673,237
28,13,27431,674,257
28,14,27432,676,278
28,15,27433,676,299
28,16,27434,677,319
28,17,27435,675,342
28,18,27436,676,363
28,19,27437,678,386
28,20,27438,679,407
28,21,27439,680,431
28,22,27440,682,455
28,23,27441,683,476
28,24,27442,683,500
28,25,27443,684,523
28,26,27444,685,549
28,27,27445,686,573
28,28,27446,688,599
28,29,27447,690,623
28,30,27448,691,649
28,31,27449,693,675
28,32,27450,694,700
28,33,27451,697,726
29,0,27880,673,30
29,1,27881,673,44
29,2,27882,674,60
29,3,27883,675,75
29,4,27884,674,91
29,5,27885,672,107
29,6,27886,673,123
29,7,27887,674,139
29,8,27888,673,158
29,9,27889,674,177
29,10,27890,675,196
29,11,27891,676,213
29,12,27892,675,232
29,13,27893,674,253
29,14,27894,674,272
29,15,27895,675,293
29,16,27896,676,314
29,17,27897,675,337
29,18,27898,676,359
29,19,27899,678,380
29,20,27900,678,403
29,21,27901,679,426
29,22,27902,681,448
29,23,27903,681,471
29,24,27904,683,494
29,25,27905,684,519
29,26,27906,685,543
29,27,27907,686,568
29,28,27908,688,594
29,29,27909,689,617
29,30,27910,691,644
29,31,27911,692,668
29,32,27912,693,695
29,33,27913,696,722
30,0,28407,668,40
30,1,28408,670,56
30,2,28409,670,70
30,3,28410,671,85
30,4,28412,671,117
30,5,28413,672,133
30,6,28414,674,152
30,7,28415,676,170
30,8,28416,680,190
30,9,28417,679,208
30,10,28418,679,226
30,11,28419,683,246
30,12,28420,683,266
30,13,28421,688,288
30,14,28422,686,308
30,15,28423,683,329
30,16,28424,686,352
30,17,28425,687,373
30,18,28426,687,396
30,19,28427,690,419
30,20,28428,690,442
30,21,28429,689,466
30,22,28430,691,489
30,23,28431,690,513
30,24,28432,690,537
30,25,28433,691,561
30,26,28434,691,587
30,27,28435,690,612
30,28,28436,692,637
30,29,28437,692,663
30,30,28438,691,689
30,31,28439,693,714
30,32,28440,703,741
31,0,28816,671,28
31,1,28817,671,40
31,2,28818,672,57
31,3,28819,672,73
31,4,28820,670,90
31,5,28821,670,104
31,6,28822,672,122
31,7,28823,673,135
31,8,28824,674,157
31,9,28825,673,175
31,10,28826,674,193
31,11,28827,674,212
31,12,28828,673,228
31,13,28829,674,250
31,14,28830,675,270
31,15,28831,677,291
31,16,28832,677,310
31,17,28833,677,333
31,18,28834,678,355
31,19,28835,679,376
31,20,28836,681,399
31,21,28837,682,422
31,22,28838,683,445
31,23,28839,684,468
31,24,28840,685,492
31,25,28841,686,515
31,26,28842,685,538
31,27,28843,687,565
31,28,28844,687,590
31,29,28845,688,616
31,30,28846,688,641
31,31,28847,688,667
31,32,28848,689,694
31,33,28849,692,719
32,0,29273,672,25
32,1,29274,673,38
32,2,29275,675,52
32,3,29276,676,68
32,4,29277,676,82
32,5,29278,675,99
32,6,29279,676,115
32,7,29280,676,131
32,8,29281,677,150
32,9,29282,676,164
32,10,29283,680,186
32,11,29284,679,203
32,12,29285,679,221
32,13,29286,681,241
32,14,29287,681,262
32,15,29288,683,282
32,16,29289,683,303
32,17,29290,682,323
32,18,29291,684,346
32,19,29292,686,369
32,20,29293,686,391
32,21,29294,687,413
32,22,29295,688,436
32,23,29296,688,460
32,24,29297,688,484
32,25,29298,688,507
32,26,29299,688,532
32,27,29300,689,556
32,28,29301,689,581
32,29,29302,689,607
32,30,29303,688,632
32,31,29304,692,659
32,32,29305,693,684
32,33,29306,695,710
32,34,29307,706,736
33,0,29679,675,26
33,1,29680,675,39
33,2,29681,677,55
33,3,29682,676,69
33,4,29683,676,85
33,5,29684,678,101
33,6,29685,679,118
33,7,29686,681,133
33,8,29687,680,152
33,9,29688,682,170
33,10,29689,682,189
33,11,29690,683,207
33,12,29691,683,226
33,13,29692,683,243
33,14,29693,686,266
33,15,29694,688,286
33,16,29695,688,308
33,17,29696,687,328
33,18,29697,689,351
33,19,29698,690,373
33,20,29699,691,396
33,21,29700,693,418
33,22,29701,693,441
33,23,29702,693,465
33,24,29703,693,489
33,25,29704,694,513
33,26,29705,694,538
33,27,29706,695,563
33,28,29707,695,589
33,29,29708,696,614
33,30,29709,697,640
33,31,29710,697,666
33,32,29711,698,692
33,33,29712,699,719
33,34,29713,708,743
34,0,30810,676,26
34,1,30811,677,39
34,2,30812,676,52
34,3,30813,681,67
34,4,30814,682,82
34,5,30815,681,96
34,6,30816,679,113
34,7,30817,676,131
34,8,30818,677,148
34,9,30819,678,167
34,10,30820,680,186
34,11,30821,678,204
34,12,30822,677,221
34,13,30823,679,242
34,14,30824,679,261
34,15,30825,682,282
34,16,30826,682,303
34,17,30827,681,323
34,18,30828,682,345
34,19,30829,682,367
34,20,30830,684,390
34,21,30831,685,412
34,22,30832,685,435
34,23,30833,684,458
34,24,30834,688,482
34,25,30835,690,505
34,26,30836,691,530
34,27,30837,692,555
34,28,30838,693,579
34,29,30839,694,606
34,30,30840,695,631
34,31,30841,697,658
34,32,30842,698,683
34,33,30843,700,710
34,34,30844,710,737
35,0,31328,674,27
35,1,31329,677,43
35,2,31330,678,56
35,3,31331,677,70
35,4,31332,677,87
35,5,31333,676,104
35,6,31334,677,121
35,7,31335,677,137
35,8,31336,676,155
35,9,31337,678,172
35,10,31338,680,191
35,11,31339,677,210
35,12,31340,676,228
35,13,31341,679,249
35,14,31342,677,267
35,15,31343,680,289
35,16,31344,679,309
35,17,31345,680,331
35,18,31346,680,352
35,19,31347,679,374
35,20,31348,680,397
35,21,31349,682,420
35,22,31350,682,442
35,23,31351,683,466
35,24,31352,685,489
35,25,31353,686,513
35,26,31354,686,537
35,27,31355,686,562
35,28,31356,688,588
35,29,31357,689,613
35,30,31358,689,638
35,31,31359,691,665
35,32,31360,692,691
35,33,31361,694,716
36,0,31804,678,22
36,1,31805,678,37
36,2,31806,680,51
36,3,31807,681,66
36,4,31808,681,81
36,5,31809,682,98
36,6,31810,681,113
36,7,31811,682,128
36,8,31812,683,148
36,9,31813,683,167
36,10,31814,684,188
36,11,31815,683,206
36,12,31816,683,224
36,13,31817,685,242
36,14,31818,683,265
36,15,31819,685,287
36,16,31820,684,308
36,17,31821,686,328
36,18,31822,686,351
36,19,31823,687,374
36,20,31824,686,397
36,21,31825,686,421
36,22,31826,687,443
36,23,31827,688,467
36,24,31828,689,490
36,25,31829,690,516
36,26,31830,691,540
36,27,31831,692,564
36,28,31832,693,591
36,29,31833,693,616
36,30,31834,695,642
36,31,31835,695,669
36,32,31836,698,696
36,33,31837,699,721
37,0,32630,677,41
37,1,32631,679,55
37,2,32632,678,69
37,3,32635,679,114
37,4,32637,679,148
37,5,32638,677,167
37,6,32639,678,187
37,7,32640,675,204
37,8,32641,675,222
37,9,32642,676,243
37,10,32643,675,261
37,11,32644,678,282
37,12,32645,677,303
37,13,32646,677,324
37,14,32647,676,345
37,15,32648,678,366
